date_id,full_date,year,month,day,quarter,season
20060130,2006-01-30,2006,1,30,1,Winter
20161227,2016-12-27,2016,12,27,4,Winter
20161017,2016-10-17,2016,10,17,4,Autumn
20201115,2020-11-15,2020,11,15,4,Autumn
20091101,2009-11-01,2009,11,1,4,Autumn
20210730,2021-07-30,2021,7,30,3,Summer
20110524,2011-05-24,2011,5,24,2,Spring
20210630,2021-06-30,2021,6,30,2,Summer
20100511,2010-05-11,2010,5,11,2,Spring
20100518,2010-05-18,2010,5,18,2,Spring
20140417,2014-04-17,2014,4,17,2,Spring
20091215,2009-12-15,2009,12,15,4,Winter
20080228,2008-02-28,2008,2,28,1,Winter
20091004,2009-10-04,2009,10,4,4,Autumn
20210503,2021-05-03,2021,5,3,2,Spring
20070602,2007-06-02,2007,6,2,2,Summer
20150316,2015-03-16,2015,3,16,1,Spring
20250321,2025-03-21,2025,3,21,1,Spring
20240109,2024-01-09,2024,1,9,1,Winter
20120112,2012-01-12,2012,1,12,1,Winter
20210712,2021-07-12,2021,7,12,3,Summer
20151016,2015-10-16,2015,10,16,4,Autumn
20140508,2014-05-08,2014,5,8,2,Spring
20090712,2009-07-12,2009,7,12,3,Summer
20090715,2009-07-15,2009,7,15,3,Summer
20111128,2011-11-28,2011,11,28,4,Autumn
20101213,2010-12-13,2010,12,13,4,Winter
20200301,2020-03-01,2020,3,1,1,Spring
20190903,2019-09-03,2019,9,3,3,Autumn
20230825,2023-08-25,2023,8,25,3,Summer
20200618,2020-06-18,2020,6,18,2,Summer
20171201,2017-12-01,2017,12,1,4,Winter
20191126,2019-11-26,2019,11,26,4,Autumn
20210120,2021-01-20,2021,1,20,1,Winter
20180220,2018-02-20,2018,2,20,1,Winter
20180417,2018-04-17,2018,4,17,2,Spring
20190507,2019-05-07,2019,5,7,2,Spring
20190826,2019-08-26,2019,8,26,3,Summer
20170103,2017-01-03,2017,1,3,1,Winter
20180611,2018-06-11,2018,6,11,2,Summer
20190801,2019-08-01,2019,8,1,3,Summer
20180206,2018-02-06,2018,2,6,1,Winter
20230915,2023-09-15,2023,9,15,3,Autumn
20190718,2019-07-18,2019,7,18,3,Summer
20200203,2020-02-03,2020,2,3,1,Winter
20200210,2020-02-10,2020,2,10,1,Winter
20170119,2017-01-19,2017,1,19,1,Winter
20220129,2022-01-29,2022,1,29,1,Winter
20210824,2021-08-24,2021,8,24,3,Summer
20200219,2020-02-19,2020,2,19,1,Winter
20230704,2023-07-04,2023,7,4,3,Summer
20231022,2023-10-22,2023,10,22,4,Autumn
20151210,2015-12-10,2015,12,10,4,Winter
20161219,2016-12-19,2016,12,19,4,Winter
20210429,2021-04-29,2021,4,29,2,Spring
20180127,2018-01-27,2018,1,27,1,Winter
20230516,2023-05-16,2023,5,16,2,Spring
20200321,2020-03-21,2020,3,21,1,Spring
20161216,2016-12-16,2016,12,16,4,Winter
20230129,2023-01-29,2023,1,29,1,Winter
20230614,2023-06-14,2023,6,14,2,Summer
20151019,2015-10-19,2015,10,19,4,Autumn
20131002,2013-10-02,2013,10,2,4,Autumn
20170616,2017-06-16,2017,6,16,2,Summer
20150309,2015-03-09,2015,3,9,1,Spring
20161025,2016-10-25,2016,10,25,4,Autumn
20151209,2015-12-09,2015,12,9,4,Winter
20160209,2016-02-09,2016,2,9,1,Winter
20160200,2016-02-01,2016,2,0,1,Winter
20250117,2025-01-17,2025,1,17,1,Winter
20250228,2025-02-28,2025,2,28,1,Winter
20231114,2023-11-14,2023,11,14,4,Autumn
20250116,2025-01-16,2025,1,16,1,Winter
20221213,2022-12-13,2022,12,13,4,Winter
20180122,2018-01-22,2018,1,22,1,Winter
20170731,2017-07-31,2017,7,31,3,Summer
20160715,2016-07-15,2016,7,15,3,Summer
20160608,2016-06-08,2016,6,8,2,Summer
20180621,2018-06-21,2018,6,21,2,Summer
20190118,2019-01-18,2019,1,18,1,Winter
20220401,2022-04-01,2022,4,1,2,Spring
20190618,2019-06-18,2019,6,18,2,Summer
20160621,2016-06-21,2016,6,21,2,Summer
20250423,2025-04-23,2025,4,23,2,Spring
20150202,2015-02-02,2015,2,2,1,Winter
20160531,2016-05-31,2016,5,31,2,Spring
20150619,2015-06-19,2015,6,19,2,Summer
20200509,2020-05-09,2020,5,9,2,Spring
20250326,2025-03-26,2025,3,26,1,Spring
20131018,2013-10-18,2013,10,18,4,Autumn
20130920,2013-09-20,2013,9,20,3,Autumn
20221021,2022-10-21,2022,10,21,4,Autumn
20230510,2023-05-10,2023,5,10,2,Spring
20231212,2023-12-12,2023,12,12,4,Winter
20100913,2010-09-13,2010,9,13,3,Autumn
20231007,2023-10-07,2023,10,7,4,Autumn
20170615,2017-06-15,2017,6,15,2,Summer
20150707,2015-07-07,2015,7,7,3,Summer
20130412,2013-04-12,2013,4,12,2,Spring
20200625,2020-06-25,2020,6,25,2,Summer
20190531,2019-05-31,2019,5,31,2,Spring
20181026,2018-10-26,2018,10,26,4,Autumn
20121203,2012-12-03,2012,12,3,4,Winter
20170217,2017-02-17,2017,2,17,1,Winter
20150608,2015-06-08,2015,6,8,2,Summer
20110923,2011-09-23,2011,9,23,3,Autumn
20160428,2016-04-28,2016,4,28,2,Spring
20130312,2013-03-12,2013,3,12,1,Spring
20120531,2012-05-31,2012,5,31,2,Spring
20081016,2008-10-16,2008,10,16,4,Autumn
20120923,2012-09-23,2012,9,23,3,Autumn
20100130,2010-01-30,2010,1,30,1,Winter
20201110,2020-11-10,2020,11,10,4,Autumn
20120615,2012-06-15,2012,6,15,2,Summer
20100602,2010-06-02,2010,6,2,2,Summer
20220201,2022-02-01,2022,2,1,1,Winter
20080613,2008-06-13,2008,6,13,2,Summer
20130717,2013-07-17,2013,7,17,3,Summer
20141212,2014-12-12,2014,12,12,4,Winter
20170127,2017-01-27,2017,1,27,1,Winter
20130430,2013-04-30,2013,4,30,2,Spring
20101008,2010-10-08,2010,10,8,4,Autumn
20150123,2015-01-23,2015,1,23,1,Winter
20220205,2022-02-05,2022,2,5,1,Winter
20060401,2006-04-01,2006,4,1,2,Spring
20141202,2014-12-02,2014,12,2,4,Winter
20240202,2024-02-02,2024,2,2,1,Winter
20200512,2020-05-12,2020,5,12,2,Spring
20240201,2024-02-01,2024,2,1,1,Winter
20060426,2006-04-26,2006,4,26,2,Spring
20200609,2020-06-09,2020,6,9,2,Summer
20130228,2013-02-28,2013,2,28,1,Winter
20220615,2022-06-15,2022,6,15,2,Summer
20111008,2011-10-08,2011,10,8,4,Autumn
20130416,2013-04-16,2013,4,16,2,Spring
20110401,2011-04-01,2011,4,1,2,Spring
20130326,2013-03-26,2013,3,26,1,Spring
20141118,2014-11-18,2014,11,18,4,Autumn
20121017,2012-10-17,2012,10,17,4,Autumn
20170524,2017-05-24,2017,5,24,2,Spring
20110319,2011-03-19,2011,3,19,1,Spring
20140526,2014-05-26,2014,5,26,2,Spring
20110129,2011-01-29,2011,1,29,1,Winter
20110920,2011-09-20,2011,9,20,3,Autumn
20110922,2011-09-22,2011,9,22,3,Autumn
20101025,2010-10-25,2010,10,25,4,Autumn
20120309,2012-03-09,2012,3,9,1,Spring
20180419,2018-04-19,2018,4,19,2,Spring
20230913,2023-09-13,2023,9,13,3,Autumn
20230106,2023-01-06,2023,1,6,1,Winter
20241206,2024-12-06,2024,12,6,4,Winter
20190322,2019-03-22,2019,3,22,1,Spring
20180730,2018-07-30,2018,7,30,3,Summer
20210520,2021-05-20,2021,5,20,2,Spring
20221118,2022-11-18,2022,11,18,4,Autumn
20180605,2018-06-05,2018,6,5,2,Summer
20240210,2024-02-10,2024,2,10,1,Winter
20241120,2024-11-20,2024,11,20,4,Autumn
20181018,2018-10-18,2018,10,18,4,Autumn
20191221,2019-12-21,2019,12,21,4,Winter
20240209,2024-02-09,2024,2,9,1,Winter
20200715,2020-07-15,2020,7,15,3,Summer
20201105,2020-11-05,2020,11,5,4,Autumn
20160115,2016-01-15,2016,1,15,1,Winter
20170406,2017-04-06,2017,4,6,2,Spring
20151222,2015-12-22,2015,12,22,4,Winter
20181023,2018-10-23,2018,10,23,4,Autumn
20150325,2015-03-25,2015,3,25,1,Spring
20170605,2017-06-05,2017,6,5,2,Summer
20160615,2016-06-15,2016,6,15,2,Summer
20200616,2020-06-16,2020,6,16,2,Summer
20180104,2018-01-04,2018,1,4,1,Winter
20210601,2021-06-01,2021,6,1,2,Summer
20171002,2017-10-02,2017,10,2,4,Autumn
20170202,2017-02-02,2017,2,2,1,Winter
20171224,2017-12-24,2017,12,24,4,Winter
20141210,2014-12-10,2014,12,10,4,Winter
20180531,2018-05-31,2018,5,31,2,Spring
20150304,2015-03-04,2015,3,4,1,Spring
20130922,2013-09-22,2013,9,22,3,Autumn
20171101,2017-11-01,2017,11,1,4,Autumn
20170215,2017-02-15,2017,2,15,1,Winter
20170525,2017-05-25,2017,5,25,2,Spring
20161021,2016-10-21,2016,10,21,4,Autumn
20190613,2019-06-13,2019,6,13,2,Summer
20180227,2018-02-27,2018,2,27,1,Winter
20170415,2017-04-15,2017,4,15,2,Spring
20170122,2017-01-22,2017,1,22,1,Winter
20160102,2016-01-02,2016,1,2,1,Winter
20180716,2018-07-16,2018,7,16,3,Summer
20151014,2015-10-14,2015,10,14,4,Autumn
20210701,2021-07-01,2021,7,1,3,Summer
20161109,2016-11-09,2016,11,9,4,Autumn
20160208,2016-02-08,2016,2,8,1,Winter
20170129,2017-01-29,2017,1,29,1,Winter
20150603,2015-06-03,2015,6,3,2,Summer
20200115,2020-01-15,2020,1,15,1,Winter
20220826,2022-08-26,2022,8,26,3,Summer
20240411,2024-04-11,2024,4,11,2,Spring
20171025,2017-10-25,2017,10,25,4,Autumn
20121106,2012-11-06,2012,11,6,4,Autumn
20210723,2021-07-23,2021,7,23,3,Summer
20181012,2018-10-12,2018,10,12,4,Autumn
20180110,2018-01-10,2018,1,10,1,Winter
20160926,2016-09-26,2016,9,26,3,Autumn
20150618,2015-06-18,2015,6,18,2,Summer
20120124,2012-01-24,2012,1,24,1,Winter
20140528,2014-05-28,2014,5,28,2,Spring
20161006,2016-10-06,2016,10,6,4,Autumn
20160606,2016-06-06,2016,6,6,2,Summer
20131022,2013-10-22,2013,10,22,4,Autumn
20131021,2013-10-21,2013,10,21,4,Autumn
20160520,2016-05-20,2016,5,20,2,Spring
20131008,2013-10-08,2013,10,8,4,Autumn
20101011,2010-10-11,2010,10,11,4,Autumn
20131209,2013-12-09,2013,12,9,4,Winter
20140610,2014-06-10,2014,6,10,2,Summer
20250204,2025-02-04,2025,2,4,1,Winter
20091217,2009-12-17,2009,12,17,4,Winter
20120630,2012-06-30,2012,6,30,2,Summer
20231124,2023-11-24,2023,11,24,4,Autumn
20110726,2011-07-26,2011,7,26,3,Summer
20200617,2020-06-17,2020,6,17,2,Summer
20111231,2011-12-31,2011,12,31,4,Winter
20150518,2015-05-18,2015,5,18,2,Spring
20101014,2010-10-14,2010,10,14,4,Autumn
20111212,2011-12-12,2011,12,12,4,Winter
20120106,2012-01-06,2012,1,6,1,Winter
20130713,2013-07-13,2013,7,13,3,Summer
20130911,2013-09-11,2013,9,11,3,Autumn
20210721,2021-07-21,2021,7,21,3,Summer
20111205,2011-12-05,2011,12,5,4,Winter
20141204,2014-12-04,2014,12,4,4,Winter
20200312,2020-03-12,2020,3,12,1,Spring
20111121,2011-11-21,2011,11,21,4,Autumn
20111129,2011-11-29,2011,11,29,4,Autumn
20110402,2011-04-02,2011,4,2,2,Spring
20210602,2021-06-02,2021,6,2,2,Summer
20100516,2010-05-16,2010,5,16,2,Spring
20090730,2009-07-30,2009,7,30,3,Summer
20131016,2013-10-16,2013,10,16,4,Autumn
20220819,2022-08-19,2022,8,19,3,Summer
20140301,2014-03-01,2014,3,1,1,Spring
20150323,2015-03-23,2015,3,23,1,Spring
20140723,2014-07-23,2014,7,23,3,Summer
20130812,2013-08-12,2013,8,12,3,Summer
20131028,2013-10-28,2013,10,28,4,Autumn
20150331,2015-03-31,2015,3,31,1,Spring
20180504,2018-05-04,2018,5,4,2,Spring
20161118,2016-11-18,2016,11,18,4,Autumn
20160506,2016-05-06,2016,5,6,2,Spring
20171027,2017-10-27,2017,10,27,4,Autumn
20150424,2015-04-24,2015,4,24,2,Spring
20170120,2017-01-20,2017,1,20,1,Winter
20150220,2015-02-20,2015,2,20,1,Winter
20090612,2009-06-12,2009,6,12,2,Summer
20060908,2006-09-08,2006,9,8,3,Autumn
20190513,2019-05-13,2019,5,13,2,Spring
20061124,2006-11-24,2006,11,24,4,Autumn
20061013,2006-10-13,2006,10,13,4,Autumn
20110826,2011-08-26,2011,8,26,3,Summer
20110830,2011-08-30,2011,8,30,3,Summer
20141205,2014-12-05,2014,12,5,4,Winter
20090123,2009-01-23,2009,1,23,1,Winter
20210827,2021-08-27,2021,8,27,3,Summer
20070615,2007-06-15,2007,6,15,2,Summer
20081219,2008-12-19,2008,12,19,4,Winter
20230323,2023-03-23,2023,3,23,1,Spring
20120420,2012-04-20,2012,4,20,2,Spring
20081128,2008-11-28,2008,11,28,4,Autumn
20140120,2014-01-20,2014,1,20,1,Winter
20151204,2015-12-04,2015,12,4,4,Winter
20171006,2017-10-06,2017,10,6,4,Autumn
20210304,2021-03-04,2021,3,4,1,Spring
20140624,2014-06-24,2014,6,24,2,Summer
20190925,2019-09-25,2019,9,25,3,Autumn
20240425,2024-04-25,2024,4,25,2,Spring
20140506,2014-05-06,2014,5,6,2,Spring
20131001,2013-10-01,2013,10,1,4,Autumn
20190426,2019-04-26,2019,4,26,2,Spring
20180706,2018-07-06,2018,7,6,3,Summer
20150430,2015-04-30,2015,4,30,2,Spring
20220422,2022-04-22,2022,4,22,2,Spring
20120131,2012-01-31,2012,1,31,1,Winter
20111226,2011-12-26,2011,12,26,4,Winter
20150207,2015-02-07,2015,2,7,1,Winter
20250201,2025-02-01,2025,2,1,1,Winter
20250528,2025-05-28,2025,5,28,2,Spring
19930612,1993-06-12,1993,6,12,2,Summer
20111018,2011-10-18,2011,10,18,4,Autumn
20000504,2000-05-04,2000,5,4,2,Spring
20210525,2021-05-25,2021,5,25,2,Spring
20111103,2011-11-03,2011,11,3,4,Autumn
20110720,2011-07-20,2011,7,20,3,Summer
20160923,2016-09-23,2016,9,23,3,Autumn
20140617,2014-06-17,2014,6,17,2,Summer
20110812,2011-08-12,2011,8,12,3,Summer
20110429,2011-04-29,2011,4,29,2,Spring
20110613,2011-06-13,2011,6,13,2,Summer
20140530,2014-05-30,2014,5,30,2,Spring
20181027,2018-10-27,2018,10,27,4,Autumn
20140616,2014-06-16,2014,6,16,2,Summer
20110317,2011-03-17,2011,3,17,1,Spring
20201209,2020-12-09,2020,12,9,4,Winter
20200619,2020-06-19,2020,6,19,2,Summer
20160921,2016-09-21,2016,9,21,3,Autumn
20190405,2019-04-05,2019,4,5,2,Spring
20171103,2017-11-03,2017,11,3,4,Autumn
20161108,2016-11-08,2016,11,8,4,Autumn
20170228,2017-02-28,2017,2,28,1,Winter
20160322,2016-03-22,2016,3,22,1,Spring
20190327,2019-03-27,2019,3,27,1,Spring
20170411,2017-04-11,2017,4,11,2,Spring
20180628,2018-06-28,2018,6,28,2,Summer
20160624,2016-06-24,2016,6,24,2,Summer
20220926,2022-09-26,2022,9,26,3,Autumn
20180521,2018-05-21,2018,5,21,2,Spring
20160607,2016-06-07,2016,6,7,2,Summer
20190420,2019-04-20,2019,4,20,2,Spring
20250407,2025-04-07,2025,4,7,2,Spring
20210709,2021-07-09,2021,7,9,3,Summer
20200514,2020-05-14,2020,5,14,2,Spring
20210609,2021-06-09,2021,6,9,2,Summer
20230413,2023-04-13,2023,4,13,2,Spring
20111013,2011-10-13,2011,10,13,4,Autumn
20241101,2024-11-01,2024,11,1,4,Autumn
20110514,2011-05-14,2011,5,14,2,Spring
20230309,2023-03-09,2023,3,9,1,Spring
20191219,2019-12-19,2019,12,19,4,Winter
20110714,2011-07-14,2011,7,14,3,Summer
20030900,2003-09-01,2003,9,0,3,Autumn
20091119,2009-11-19,2009,11,19,4,Autumn
20171208,2017-12-08,2017,12,8,4,Winter
20141128,2014-11-28,2014,11,28,4,Autumn
20070330,2007-03-30,2007,3,30,1,Spring
20100928,2010-09-28,2010,9,28,3,Autumn
20150210,2015-02-10,2015,2,10,1,Winter
20070119,2007-01-19,2007,1,19,1,Winter
20150403,2015-04-03,2015,4,3,2,Spring
20220107,2022-01-07,2022,1,7,1,Winter
20081130,2008-11-30,2008,11,30,4,Autumn
20091113,2009-11-13,2009,11,13,4,Autumn
20220225,2022-02-25,2022,2,25,1,Winter
20070223,2007-02-23,2007,2,23,1,Winter
20100604,2010-06-04,2010,6,4,2,Summer
20150212,2015-02-12,2015,2,12,1,Winter
20090520,2009-05-20,2009,5,20,2,Spring
20100830,2010-08-30,2010,8,30,3,Summer
20090516,2009-05-16,2009,5,16,2,Spring
20190912,2019-09-12,2019,9,12,3,Autumn
20220218,2022-02-18,2022,2,18,1,Winter
20190215,2019-02-15,2019,2,15,1,Winter
20211111,2021-11-11,2021,11,11,4,Autumn
20250320,2025-03-20,2025,3,20,1,Spring
20230126,2023-01-26,2023,1,26,1,Winter
20170522,2017-05-22,2017,5,22,2,Spring
20221209,2022-12-09,2022,12,9,4,Winter
20190913,2019-09-13,2019,9,13,3,Autumn
20241004,2024-10-04,2024,10,4,4,Autumn
20190725,2019-07-25,2019,7,25,3,Summer
20211005,2021-10-05,2021,10,5,4,Autumn
20190330,2019-03-30,2019,3,30,1,Spring
20231230,2023-12-30,2023,12,30,4,Winter
20170506,2017-05-06,2017,5,6,2,Spring
20180502,2018-05-02,2018,5,2,2,Spring
20170721,2017-07-21,2017,7,21,3,Summer
20170314,2017-03-14,2017,3,14,1,Spring
20170919,2017-09-19,2017,9,19,3,Autumn
20180620,2018-06-20,2018,6,20,2,Summer
20160321,2016-03-21,2016,3,21,1,Spring
20200416,2020-04-16,2020,4,16,2,Spring
20170811,2017-08-11,2017,8,11,3,Summer
20200305,2020-03-05,2020,3,5,1,Spring
20201210,2020-12-10,2020,12,10,4,Winter
20160623,2016-06-23,2016,6,23,2,Summer
20170606,2017-06-06,2017,6,6,2,Summer
20171106,2017-11-06,2017,11,6,4,Autumn
20170711,2017-07-11,2017,7,11,3,Summer
20210407,2021-04-07,2021,4,7,2,Spring
20200427,2020-04-27,2020,4,27,2,Spring
20120323,2012-03-23,2012,3,23,1,Spring
20200322,2020-03-22,2020,3,22,1,Spring
20250620,2025-06-20,2025,6,20,2,Summer
20180105,2018-01-05,2018,1,5,1,Winter
20160602,2016-06-02,2016,6,2,2,Summer
20170620,2017-06-20,2017,6,20,2,Summer
20150823,2015-08-23,2015,8,23,3,Summer
20150512,2015-05-12,2015,5,12,2,Spring
20141001,2014-10-01,2014,10,1,4,Autumn
20231020,2023-10-20,2023,10,20,4,Autumn
20250306,2025-03-06,2025,3,6,1,Spring
20160118,2016-01-18,2016,1,18,1,Winter
20181228,2018-12-28,2018,12,28,4,Winter
20140524,2014-05-24,2014,5,24,2,Spring
20120713,2012-07-13,2012,7,13,3,Summer
20170720,2017-07-20,2017,7,20,3,Summer
20121130,2012-11-30,2012,11,30,4,Autumn
20091016,2009-10-16,2009,10,16,4,Autumn
20141230,2014-12-30,2014,12,30,4,Winter
20140513,2014-05-13,2014,5,13,2,Spring
20151220,2015-12-20,2015,12,20,4,Winter
20151120,2015-11-20,2015,11,20,4,Autumn
20111015,2011-10-15,2011,10,15,4,Autumn
20151217,2015-12-17,2015,12,17,4,Winter
20110528,2011-05-28,2011,5,28,2,Spring
20140806,2014-08-06,2014,8,6,3,Summer
20140404,2014-04-04,2014,4,4,2,Spring
20101116,2010-11-16,2010,11,16,4,Autumn
20101022,2010-10-22,2010,10,22,4,Autumn
20120610,2012-06-10,2012,6,10,2,Summer
20181102,2018-11-02,2018,11,2,4,Autumn
20151119,2015-11-19,2015,11,19,4,Autumn
20210506,2021-05-06,2021,5,6,2,Spring
20120712,2012-07-12,2012,7,12,3,Summer
20161028,2016-10-28,2016,10,28,4,Autumn
20210515,2021-05-15,2021,5,15,2,Spring
20110224,2011-02-24,2011,2,24,1,Winter
20130128,2013-01-28,2013,1,28,1,Winter
20100129,2010-01-29,2010,1,29,1,Winter
20200728,2020-07-28,2020,7,28,3,Summer
20170505,2017-05-05,2017,5,5,2,Spring
20190619,2019-06-19,2019,6,19,2,Summer
20220530,2022-05-30,2022,5,30,2,Spring
20110219,2011-02-19,2011,2,19,1,Winter
20100612,2010-06-12,2010,6,12,2,Summer
20200403,2020-04-03,2020,4,3,2,Spring
20100221,2010-02-21,2010,2,21,1,Winter
20200623,2020-06-23,2020,6,23,2,Summer
20070725,2007-07-25,2007,7,25,3,Summer
20110521,2011-05-21,2011,5,21,2,Spring
20180316,2018-03-16,2018,3,16,1,Spring
20170912,2017-09-12,2017,9,12,3,Autumn
20180702,2018-07-02,2018,7,2,3,Summer
20170807,2017-08-07,2017,8,7,3,Summer
20241108,2024-11-08,2024,11,8,4,Autumn
20170108,2017-01-08,2017,1,8,1,Winter
20151213,2015-12-13,2015,12,13,4,Winter
20161226,2016-12-26,2016,12,26,4,Winter
20210321,2021-03-21,2021,3,21,1,Spring
20170611,2017-06-11,2017,6,11,2,Summer
20241219,2024-12-19,2024,12,19,4,Winter
20240130,2024-01-30,2024,1,30,1,Winter
20170515,2017-05-15,2017,5,15,2,Spring
20161107,2016-11-07,2016,11,7,4,Autumn
20161027,2016-10-27,2016,10,27,4,Autumn
20240314,2024-03-14,2024,3,14,1,Spring
20150712,2015-07-12,2015,7,12,3,Summer
20160202,2016-02-02,2016,2,2,1,Winter
20250216,2025-02-16,2025,2,16,1,Winter
20240516,2024-05-16,2024,5,16,2,Spring
20120706,2012-07-06,2012,7,6,3,Summer
20230000,2023-01-01,2023,0,0,0,Unknown
20150506,2015-05-06,2015,5,6,2,Spring
20150606,2015-06-06,2015,6,6,2,Summer
20240823,2024-08-23,2024,8,23,3,Summer
20211221,2021-12-21,2021,12,21,4,Winter
20240531,2024-05-31,2024,5,31,2,Spring
20220525,2022-05-25,2022,5,25,2,Spring
20210902,2021-09-02,2021,9,2,3,Autumn
20231222,2023-12-22,2023,12,22,4,Winter
20240927,2024-09-27,2024,9,27,3,Autumn
20220822,2022-08-22,2022,8,22,3,Summer
20221006,2022-10-06,2022,10,6,4,Autumn
20220921,2022-09-21,2022,9,21,3,Autumn
20230502,2023-05-02,2023,5,2,2,Spring
20210125,2021-01-25,2021,1,25,1,Winter
20201103,2020-11-03,2020,11,3,4,Autumn
20220427,2022-04-27,2022,4,27,2,Spring
20210315,2021-03-15,2021,3,15,1,Spring
20221224,2022-12-24,2022,12,24,4,Winter
20220802,2022-08-02,2022,8,2,3,Summer
20180727,2018-07-27,2018,7,27,3,Summer
20210324,2021-03-24,2021,3,24,1,Spring
20200108,2020-01-08,2020,1,8,1,Winter
20151002,2015-10-02,2015,10,2,4,Autumn
20130409,2013-04-09,2013,4,9,2,Spring
20150601,2015-06-01,2015,6,1,2,Summer
20180330,2018-03-30,2018,3,30,1,Spring
20050806,2005-08-06,2005,8,6,3,Summer
20050722,2005-07-22,2005,7,22,3,Summer
20070309,2007-03-09,2007,3,9,1,Spring
20050701,2005-07-01,2005,7,1,3,Summer
20110327,2011-03-27,2011,3,27,1,Spring
20141027,2014-10-27,2014,10,27,4,Autumn
20080302,2008-03-02,2008,3,2,1,Spring
20090500,2009-05-01,2009,5,0,2,Spring
20080313,2008-03-13,2008,3,13,1,Spring
20230327,2023-03-27,2023,3,27,1,Spring
20060806,2006-08-06,2006,8,6,3,Summer
20080200,2008-02-01,2008,2,0,1,Winter
20091118,2009-11-18,2009,11,18,4,Autumn
20160310,2016-03-10,2016,3,10,1,Spring
20160226,2016-02-26,2016,2,26,1,Winter
20221124,2022-11-24,2022,11,24,4,Autumn
20091010,2009-10-10,2009,10,10,4,Autumn
20130530,2013-05-30,2013,5,30,2,Spring
20120717,2012-07-17,2012,7,17,3,Summer
20120718,2012-07-18,2012,7,18,3,Summer
20090923,2009-09-23,2009,9,23,3,Autumn
20130531,2013-05-31,2013,5,31,2,Spring
20170418,2017-04-18,2017,4,18,2,Spring
20091204,2009-12-04,2009,12,4,4,Winter
20111125,2011-11-25,2011,11,25,4,Autumn
20091015,2009-10-15,2009,10,15,4,Autumn
20161102,2016-11-02,2016,11,2,4,Autumn
20130311,2013-03-11,2013,3,11,1,Spring
20211006,2021-10-06,2021,10,6,4,Autumn
20160628,2016-06-28,2016,6,28,2,Summer
20121217,2012-12-17,2012,12,17,4,Winter
20150828,2015-08-28,2015,8,28,3,Summer
20110620,2011-06-20,2011,6,20,2,Summer
20210923,2021-09-23,2021,9,23,3,Autumn
20120924,2012-09-24,2012,9,24,3,Autumn
20200109,2020-01-09,2020,1,9,1,Winter
20160317,2016-03-17,2016,3,17,1,Spring
20220518,2022-05-18,2022,5,18,2,Spring
20221014,2022-10-14,2022,10,14,4,Autumn
20160113,2016-01-13,2016,1,13,1,Winter
20111111,2011-11-11,2011,11,11,4,Autumn
20211115,2021-11-15,2021,11,15,4,Autumn
20171227,2017-12-27,2017,12,27,4,Winter
20250508,2025-05-08,2025,5,8,2,Spring
20100531,2010-05-31,2010,5,31,2,Spring
20200415,2020-04-15,2020,4,15,2,Spring
20250219,2025-02-19,2025,2,19,1,Winter
20151201,2015-12-01,2015,12,1,4,Winter
20160121,2016-01-21,2016,1,21,1,Winter
20020117,2002-01-17,2002,1,17,1,Winter
20161026,2016-10-26,2016,10,26,4,Autumn
20101010,2010-10-10,2010,10,10,4,Autumn
20130627,2013-06-27,2013,6,27,2,Summer
20130628,2013-06-28,2013,6,28,2,Summer
20150311,2015-03-11,2015,3,11,1,Spring
20111227,2011-12-27,2011,12,27,4,Winter
20181231,2018-12-31,2018,12,31,4,Winter
20161231,2016-12-31,2016,12,31,4,Winter
20100923,2010-09-23,2010,9,23,3,Autumn
20081127,2008-11-27,2008,11,27,4,Autumn
20130106,2013-01-06,2013,1,6,1,Winter
20220608,2022-06-08,2022,6,8,2,Summer
20150417,2015-04-17,2015,4,17,2,Spring
20091200,2009-12-01,2009,12,0,4,Winter
20151231,2015-12-31,2015,12,31,4,Winter
20110715,2011-07-15,2011,7,15,3,Summer
20150122,2015-01-22,2015,1,22,1,Winter
20070506,2007-05-06,2007,5,6,2,Spring
20151030,2015-10-30,2015,10,30,4,Autumn
20250409,2025-04-09,2025,4,9,2,Spring
20120321,2012-03-21,2012,3,21,1,Spring
20241016,2024-10-16,2024,10,16,4,Autumn
20200401,2020-04-01,2020,4,1,2,Spring
20071014,2007-10-14,2007,10,14,4,Autumn
20130529,2013-05-29,2013,5,29,2,Spring
20161111,2016-11-11,2016,11,11,4,Autumn
20161012,2016-10-12,2016,10,12,4,Autumn
20140227,2014-02-27,2014,2,27,1,Winter
20160530,2016-05-30,2016,5,30,2,Spring
20151105,2015-11-05,2015,11,5,4,Autumn
20160713,2016-07-13,2016,7,13,3,Summer
20200204,2020-02-04,2020,2,4,1,Winter
20151207,2015-12-07,2015,12,7,4,Winter
20160421,2016-04-21,2016,4,21,2,Spring
20150525,2015-05-25,2015,5,25,2,Spring
20150501,2015-05-01,2015,5,1,2,Spring
20150522,2015-05-22,2015,5,22,2,Spring
20140226,2014-02-26,2014,2,26,1,Winter
20160201,2016-02-01,2016,2,1,1,Winter
20120421,2012-04-21,2012,4,21,2,Spring
20140106,2014-01-06,2014,1,6,1,Winter
20120400,2012-04-01,2012,4,0,2,Spring
20120917,2012-09-17,2012,9,17,3,Autumn
20240628,2024-06-28,2024,6,28,2,Summer
20120414,2012-04-14,2012,4,14,2,Spring
20140228,2014-02-28,2014,2,28,1,Winter
20150319,2015-03-19,2015,3,19,1,Spring
20120419,2012-04-19,2012,4,19,2,Spring
